url,title,price,location,location_tag,google_maps_url,br_ba,ft,available_till,cover_img,posting_id,posting_date,is_available_now,has_cats_ok,has_dogs_ok,has_wd_in_unit,is_furnished,has_attached_garage,no_smoking,is_wheelchair_accessible,has_air_conditioning,has_ev_charging
https://losangeles.craigslist.org/sfv/apa/d/canyon-country-stone-countertops/7742128845.html,"Stone countertops, Central Heating and AC, 3 bedroom","$2,699","27520 Sierra Highway, Santa Clarita, CA 91351","<span> (27520 Sierra Highway, Santa Clarita, CA)</span>","https://www.google.com/maps/search/34.426200,-118.449000",3BR / 2Ba,1250ft,,https://images.craigslist.org/00S0S_3TpzEB6gz9v_0fL06R_600x450.jpg,7742128845,2024-04-29T16:02:21-0700,True,True,True,False,False,False,True,False,True,False
https://losangeles.craigslist.org/sfv/apa/d/santa-clarita-newly-renovated-one/7748043362.html,Newly Renovated One Bedroom Apartment Home! A Must See,"$2,545","24640 Town Center Dr, Santa Clarita, CA 91355","<span> (Santa Clarita, Valencia, Stevenson Ranch)</span>","https://www.google.com/maps/search/34.420139,-118.565618",1BR / 1Ba,717ft,,https://images.craigslist.org/00j0j_fyDNfpyP6kH_0wg0lv_600x450.jpg,7748043362,2024-05-17T16:58:04-0700,True,True,True,True,False,False,True,False,True,False
https://losangeles.craigslist.org/lac/apa/d/los-angeles-gated-community-internet/7750059204.html,"Gated community, Internet café, Granite or quartz countertops","$1,705","5351 San Vicente Boulevard, Los Angeles, CA 90019",<span> (West Los Angeles)</span>,"https://www.google.com/maps/search/34.048200,-118.334300",0BR / 1Ba,350ft,,https://images.craigslist.org/00Q0Q_gylA2infqM1_0cU0fk_600x450.jpg,7750059204,2024-05-23T21:12:37-0700,True,True,True,False,False,False,True,False,True,False
https://losangeles.craigslist.org/lac/apa/d/los-angeles-window-coverings-wifi/7744703704.html,"Window Coverings, WiFi Available in Common Areas, 1 BD","$2,793","415 Gayley Ave, Los Angeles, CA 90024",<span> (Westwood/UCLA)</span>,"https://www.google.com/maps/search/34.070178,-118.454414",1BR / 1Ba,700ft,,https://images.craigslist.org/00q0q_1MoCJujFcXf_0jm0aT_600x450.jpg,7744703704,2024-05-07T15:03:36-0700,False,True,True,False,False,False,True,True,True,False
https://losangeles.craigslist.org/ant/apa/d/los-angeles-open-house-courtyard-view/7747375806.html,"OPEN HOUSE - Courtyard View, Closed to Shopping Areas, Fitness,  Gated","$2,200","1340 N Poinsettia Pl, Los Angeles, CA 90046","<span> (1340 North Poinsettia Place, Los Angeles)</span>","https://www.google.com/maps/search/34.095600,-118.347885",1BR / 1Ba,650ft,,https://images.craigslist.org/00L0L_gApAJQuW4YP_0cU08C_600x450.jpg,7747375806,2024-05-15T18:03:34-0700,True,True,True,False,False,False,True,True,True,False
https://losangeles.craigslist.org/sfv/apa/d/van-nuys-microwave-courtesy-patrol/7742092535.html,"Microwave, Courtesy Patrol, Accent Walls","$1,702","15454 Sherman Way, Los Angeles, CA 91406","<span> (15454 Sherman Way, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.200214,-118.469653",0BR / 1Ba,450ft,,https://images.craigslist.org/01616_gcoyEeX8381_0jm0cS_600x450.jpg,7742092535,2024-04-29T14:08:46-0700,True,True,True,False,False,True,False,True,True,False
https://losangeles.craigslist.org/sfv/apa/d/valley-village-studio-1b-covered/7750011477.html,"Studio/1B, Covered Parking, Located in Sherman Oaks","$1,750","4930 Coldwater Canyon Blvd, Sherman Oaks, CA 91423",<span> (Sherman Oaks)</span>,"https://www.google.com/maps/search/34.160098,-118.413417",0BR / 1Ba,488ft,,https://images.craigslist.org/00H0H_3Gh9t9lHvqm_0ec0bg_600x450.jpg,7750011477,2024-05-23T17:01:58-0700,False,True,True,False,False,False,True,False,True,False
https://losangeles.craigslist.org/wst/apa/d/torrance-the-new-wave-of-living-minutes/7747020054.html,"The New Wave of Living, Minutes From Redondo Beach!","$3,645","20530 Anza Ave, Torrance, CA 90503","<span> (20530 Anza Ave, Torrance, CA)</span>","https://www.google.com/maps/search/33.844335,-118.361577",3BR / 2Ba,1232ft,,https://images.craigslist.org/00F0F_kBjIf5weyF4_0jm0aT_600x450.jpg,7747020054,2024-05-14T17:16:33-0700,False,True,True,False,False,False,False,False,False,False
https://losangeles.craigslist.org/ant/apa/d/canyon-country-pantry-two-refreshing/7748590817.html,"Pantry, Two Refreshing Swimming Pools, 1 bedroom","$2,239","26741 N. Isabella Pkwy, Canyon Country, CA 91351","<span> (26741 N. Isabella Pkwy, Canyon Country, CA)</span>","https://www.google.com/maps/search/34.426200,-118.449000",1BR / 1Ba,650ft,,https://images.craigslist.org/01212_dJl2zKXybQ5_0jm0cU_600x450.jpg,7748590817,2024-05-19T14:04:58-0700,True,True,True,True,False,True,False,True,True,False
https://losangeles.craigslist.org/lac/apa/d/los-angeles-fitness-center-ev-charging/7749314397.html,"Fitness center, EV Charging Stations, Elevator","$2,075","7045 Lanewood Ave, Hollywood, CA 90028","<span> (7045 Lanewood Ave, Hollywood, CA)</span>","https://www.google.com/maps/search/34.100500,-118.325400",0BR / 1Ba,547ft,,https://images.craigslist.org/00s0s_lqmaw1FCkRx_0ne0hq_600x450.jpg,7749314397,2024-05-21T16:14:11-0700,True,True,True,True,False,False,True,True,False,True
https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-cable-ready-fitness/7747347160.html,"Cable Ready, Fitness Center (coming soon!), Microwave","$1,795","4041 Arch Dr, Studio City, CA 91604","<span> (4041 Arch Dr, Studio City, CA)</span>","https://www.google.com/maps/search/34.141830,-118.371539",1BR / 1Ba,450ft,,https://images.craigslist.org/00V0V_4bNuh2FURDE_0ak07K_600x450.jpg,7747347160,2024-05-15T16:17:27-0700,False,True,True,False,False,False,False,False,False,False
https://losangeles.craigslist.org/wst/apa/d/playa-vista-super-bright-modern/7751291258.html,☀️SUPER Bright ! Modern Renovation ! High ceilings !,$900,"Lincoln Blvd, Los Angeles, CA 90045","<span> (Lincoln Blvd, Los Angeles, CA)</span>","https://www.google.com/maps/search/33.965042,-118.425665",1BR / 1Ba,,,https://images.craigslist.org/01010_jbEnBSrb08T_0eV09a_600x450.jpg,7751291258,2024-05-28T00:15:52-0700,True,True,True,True,False,False,False,False,False,False
https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-community-center/7743335153.html,"1 bedroom, Community Center, Formica Granite Countertops","$2,030","13811 Shoemaker Ave, Norwalk, CA 90650","<span> (13811 Shoemaker Ave, Norwalk, CA)</span>","https://www.google.com/maps/search/33.905589,-118.055612",1BR / 1Ba,700ft,,https://images.craigslist.org/00a0a_bCA0aiaGmQB_0jm0cU_600x450.jpg,7743335153,2024-05-03T10:16:19-0700,False,True,True,False,False,False,True,False,True,False
https://losangeles.craigslist.org/sfv/apa/d/northridge-bd-wood-inspired-floors/7748497051.html,"1/bd, Wood-Inspired Floors Throughout, Electric Stovetops","$2,095","9500 Zelzah Avenue, Los Angeles, CA 91325",<span> (San Fernando Valley)</span>,"https://www.google.com/maps/search/34.235300,-118.518800",1BR / 1Ba,536ft,,https://images.craigslist.org/00T0T_1uJXXMdVofa_0c2082_600x450.jpg,7748497051,2024-05-19T09:11:41-0700,True,True,True,False,True,False,False,True,True,False
https://losangeles.craigslist.org/wst/apa/d/culver-city-pool-public-transportation/7749152002.html,"Pool, Public Transportation, Covered Parking","$2,600","3767 Clarington Ave, Los Angeles, CA 90034","<span> (3767 Clarington Ave, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.023125,-118.401172",1BR / 1Ba,810ft,,https://images.craigslist.org/00a0a_eZwIauOWaB4_0fP0ay_600x450.jpg,7749152002,2024-05-21T09:08:43-0700,False,True,True,False,False,False,False,False,False,False
https://losangeles.craigslist.org/sfv/apa/d/van-nuys-air-conditioner-dishwasher-on/7743403285.html,"Air Conditioner, Dishwasher, On-Site Management","$1,396","7840 Woodman Ave, Los Angeles, CA 91402","<span> (7840 Woodman Ave, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.213337,-118.430104",1BR / 1Ba,630ft,,https://images.craigslist.org/00C0C_902j7PtTzlW_0jm0cU_600x450.jpg,7743403285,2024-05-03T13:07:27-0700,False,False,False,False,False,False,False,False,False,False
https://losangeles.craigslist.org/sfv/apa/d/santa-clarita-spa-expansive-patios/7744952370.html,"Spa, Expansive Patios/Balconies, Playground","$2,865","25910 Tournament Rd, Valencia, CA 91355","<span> (25910 Tournament Rd, Valencia, CA)</span>","https://www.google.com/maps/search/34.392919,-118.562928",2BR / 2Ba,1000ft,,https://images.craigslist.org/00Y0Y_hWI0UaOuC2W_0jm0aT_600x450.jpg,7744952370,2024-05-08T11:02:42-0700,True,True,True,False,False,False,True,False,True,False
https://losangeles.craigslist.org/lac/apa/d/los-angeles-brand-new-studios-blocks/7747389573.html,Brand New Studios - Blocks from USC Campus and Village,"$1,945","2711 Ellendale Pl, Los Angeles, CA 90007","<span> (2711 Ellendale Pl, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.030234,-118.289189",0BR / 1Ba,330ft,,https://images.craigslist.org/00q0q_1MRIJBUhLMz_0gw0co_600x450.jpg,7747389573,2024-05-15T19:10:35-0700,False,True,True,False,False,False,False,False,False,False
https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-fitness-center/7748317103.html,"2 bedroom, Fitness Center, Gated & Covered Parking","$2,933","7027 Lanewood Ave, Hollywood, CA 90028","<span> (7027 Lanewood Ave, Hollywood, CA)</span>","https://www.google.com/maps/search/34.100500,-118.325400",2BR / 1Ba,927ft,,https://images.craigslist.org/00I0I_qFzrf3eSlR_0q70hq_600x450.jpg,7748317103,2024-05-18T14:03:53-0700,True,True,True,False,False,False,True,True,False,True
https://losangeles.craigslist.org/sfv/apa/d/canoga-park-walk-in-closet-availability/7749997190.html,"Walk-in Closet, Availability 24 Hours, Elevator","$2,667",,"<span> (21535 Roscoe Boulevard, Los Angeles, CA)</span>",,2BR / 2Ba,1045ft,,https://images.craigslist.org/00R0R_aBAusYFOxdz_08I06i_600x450.jpg,7749997190,2024-05-23T16:09:37-0700,True,True,True,True,False,True,True,True,True,False
https://losangeles.craigslist.org/lac/apa/d/canoga-park-bd-ba-picnic-area-bbq-area/7745985958.html,"2/bd 1/ba, Picnic area, B.B.Q area","$2,890","8930 Topanga Canyon, Canoga Park, CA 91304","<span> (8930 Topanga Canyon, Canoga Park, CA)</span>","https://www.google.com/maps/search/34.219700,-118.611100",2BR / 1Ba,850ft,,https://images.craigslist.org/00C0C_1XNrf4G6Vbf_0rS0hq_600x450.jpg,7745985958,2024-05-11T12:01:50-0700,True,True,True,False,False,False,True,True,False,False
https://losangeles.craigslist.org/sfv/apa/d/glendale-dishwasher-laundry-facilities/7748013658.html,"Dishwasher, Laundry Facilities, Pool","$2,520","321-333 E Fairview Ave, Glendale, CA 91207",<span> (Glendale)</span>,"https://www.google.com/maps/search/34.160687,-118.251176",1BR / 1Ba,784ft,,https://images.craigslist.org/00Y0Y_jrVSGFBnaP6_0ge0aM_600x450.jpg,7748013658,2024-05-17T15:14:07-0700,False,True,True,False,False,False,True,False,False,False
https://losangeles.craigslist.org/lac/apa/d/los-angeles-lounge-area-all-utilities/7750049687.html,"Lounge area, All utilities included, Theater and conference rooms","$5,100","1010 Wilshire Blvd, Los Angeles, CA 90017",<span> (City West)</span>,"https://www.google.com/maps/search/34.051580,-118.262301",3BR / 2Ba,1300ft,,https://images.craigslist.org/00J0J_5ZtLaTMSkYH_0fu0kO_600x450.jpg,7750049687,2024-05-23T20:04:19-0700,False,True,True,True,False,True,False,False,False,False
https://losangeles.craigslist.org/sgv/apa/d/canyon-country-tranquil-landscaping/7746031216.html,"Tranquil Landscaping, Spectacular Hillside Vistas","$2,533","18005 W. Anne's Circle, Canyon Country, CA 91387","<span> (18005 W. Anne's Circle, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.413200,-118.426000",2BR / 2.5Ba,1049ft,,https://images.craigslist.org/00e0e_94qL9tJDXQS_0CI0pO_600x450.jpg,7746031216,2024-05-11T14:15:56-0700,True,True,True,True,False,False,False,False,True,False
https://losangeles.craigslist.org/ant/apa/d/lancaster-laundry-facilities-handrails/7747898737.html,"Laundry Facilities, Handrails, 2/bd, Central A/C & Heat","$2,200","44004 Engle Way, Lancaster, CA 93536","<span> (44004 Engle Way, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.747100,-118.368700",2BR / 1.5Ba,896ft,,https://images.craigslist.org/00v0v_kJFdFJqWB5C_0c2092_600x450.jpg,7747898737,2024-05-17T10:16:19-0700,True,True,True,False,False,False,True,False,True,True
https://losangeles.craigslist.org/sfv/apa/d/chatsworth-sparkling-pool-garden-style/7744766457.html,"Sparkling Pool, Garden Style Community, Cozy Studio, Patio!","$1,685","10025 De Soto Ave, Chatsworth, CA 91311",<span> (Chatsworth)</span>,"https://www.google.com/maps/search/34.252848,-118.588962",0BR / 1Ba,422ft,,https://images.craigslist.org/00n0n_86trOi02yJ6_0cU09G_600x450.jpg,7744766457,2024-05-07T19:18:12-0700,False,True,True,False,False,False,True,False,True,False
https://losangeles.craigslist.org/lac/apa/d/montebello-dual-pane-windows-two/7744303988.html,"Dual Pane Windows, Two Swimming Pools, A/C & Heat","$2,025","501-525 N 4th St, Montebello, CA 90640","<span> (501-525 N 4th St, Montebello, CA)</span>","https://www.google.com/maps/search/34.016813,-118.101616",1BR / 1Ba,625ft,,https://images.craigslist.org/00Z0Z_122X7Pq1vpw_0jm0cV_600x450.jpg,7744303988,2024-05-06T12:11:19-0700,True,True,True,False,False,False,False,True,True,False
https://losangeles.craigslist.org/lac/apa/d/los-angeles-carport-window-coverings/7750052314.html,"Carport, Window Coverings, Package Receiving","$3,365","5015 Clinton St, Los Angeles, CA 90004",<span> (central LA 213/323)</span>,"https://www.google.com/maps/search/34.082192,-118.311788",2BR / 2Ba,1238ft,,https://images.craigslist.org/00v0v_j1FWg2yYHC_0jm0aT_600x450.jpg,7750052314,2024-05-23T20:21:29-0700,False,True,True,True,False,True,True,False,False,False
https://losangeles.craigslist.org/sgv/apa/d/arcadia-on-site-management-located-in/7746943910.html,"On-Site Management, Located in Monrovia, 2/BD 1/BA",,"630 W Duarte Rd, Monrovia, CA 91016","<span> (630 W Duarte Rd, Monrovia, CA)</span>","https://www.google.com/maps/search/34.131878,-118.013749",2BR / 1Ba,950ft,,https://images.craigslist.org/00E0E_iaAb1pHc5rC_0jm0cU_600x450.jpg,7746943910,2024-05-14T13:17:55-0700,False,False,False,False,False,False,False,False,False,False
https://losangeles.craigslist.org/sfv/apa/d/van-nuys-tennis-courts-stove-oven-video/7742774901.html,"3 Tennis Courts, Stove/Oven, Video Monitoring","$2,119","15454 Sherman Way, Los Angeles, CA 91406","<span> (15454 Sherman Way, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.200214,-118.469653",1BR / 1Ba,678ft,,https://images.craigslist.org/00M0M_gNHbfZHG99I_0jm0cS_600x450.jpg,7742774901,2024-05-01T15:13:52-0700,True,True,True,False,False,True,False,True,True,False
https://losangeles.craigslist.org/sfv/apa/d/valencia-bd-bbq-picnic-area-pool/7744617942.html,"1/bd, BBQ/Picnic Area, Pool","$2,100","6425 Reseda Blvd, Reseda, CA 91335","<span> (6425 Reseda Blvd, Reseda, CA)</span>","https://www.google.com/maps/search/34.200700,-118.539100",1BR / 1Ba,611ft,,https://images.craigslist.org/00L0L_7NNkDvyv2RN_0r30hq_600x450.jpg,7744617942,2024-05-07T11:06:49-0700,True,True,True,False,False,False,True,True,False,False
https://losangeles.craigslist.org/lac/apa/d/los-angeles-24-hour-doorman-large/7750068673.html,"24-Hour Doorman, Large Picture Windows, ATM Machine","$2,822","1221 W. 3rd St., Los Angeles, CA 90017","<span> (1221 W. 3rd St., Los Angeles, CA)</span>","https://www.google.com/maps/search/34.055900,-118.266600",2BR / 2Ba,942ft,,https://images.craigslist.org/01515_6cYQyS3LQzC_05a03r_600x450.jpg,7750068673,2024-05-23T22:47:18-0700,False,False,False,False,False,False,False,True,True,True
https://losangeles.craigslist.org/sfv/apa/d/glendale-fully-furnished-apartments/7746630922.html,Fully Furnished Apartments,"$4,500","111 N Louise St, Glendale, CA 91206","<span id=""titletextonly"">Fully Furnished Apartments</span>","https://www.google.com/maps/search/34.146874,-118.252927",1BR / 2Ba,1000ft,,https://images.craigslist.org/00R0R_byOzo0piJf4_0cU08B_600x450.jpg,7746630922,2024-05-13T14:52:10-0700,False,False,True,True,True,True,True,True,True,True
https://losangeles.craigslist.org/wst/apa/d/torrance-saltaire-apartments-love-where/7746573154.html,SaltAire Apartments - Love Where You Live,"$3,090","20530 Anza Ave, Torrance, CA 90503","<span> (20530 Anza Ave, Torrance, CA)</span>","https://www.google.com/maps/search/33.844335,-118.361577",2BR / 2Ba,972ft,,https://images.craigslist.org/00f0f_iwdkoE0jxpa_0jm0aT_600x450.jpg,7746573154,2024-05-13T12:17:50-0700,False,True,True,False,False,False,False,False,False,False
https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-beautiful-condo-in-the/7747364709.html,"Beautiful Condo in the Heart of Sherman Oaks, Pet Friendly, Huge Gym","$3,975","4470 Woodman Ave, Sherman Oaks, CA 91423",<span> (Sherman Oaks)</span>,"https://www.google.com/maps/search/34.152273,-118.430777",2BR / 2Ba,1196ft,,https://images.craigslist.org/00I0I_fSZwktZCyZ4_0jm0cU_600x450.jpg,7747364709,2024-05-15T17:17:16-0700,True,True,True,True,False,True,True,True,True,True
https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-outdoor-fitness-center/7750606048.html,"Outdoor fitness center, Tennis courts, Walk-in closets!","$4,380","4600 Vía Marina, Marina del Rey, CA 90292","<span> (4600 Vía Marina, Marina del Rey, CA)</span>","https://www.google.com/maps/search/33.977900,-118.452500",1BR / 1Ba,877ft,,https://images.craigslist.org/00808_gLpbAQatwns_0wg0g8_600x450.jpg,7750606048,2024-05-25T13:14:37-0700,True,True,True,False,False,False,False,False,False,False
https://losangeles.craigslist.org/sgv/apa/d/los-angeles-spacious-bedroom-living-at/7742927907.html,Spacious 1-Bedroom Living at 1215 S. Fairfax Ave Apartments!,"$2,150","1215 S Fairfax Ave, Los Angeles, CA 90019","<span> (1215 S Fairfax Ave, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.052976,-118.366443",1BR / 1Ba,750ft,,https://images.craigslist.org/00z0z_7yVhxL0tI2y_0uY0kG_600x450.jpg,7742927907,2024-05-02T07:27:09-0700,False,True,True,False,False,False,True,False,True,False
https://losangeles.craigslist.org/ant/apa/d/canyon-country-great-views-at-sand/7745728744.html,Great Views at Sand Canyon Villas!,"$3,256","28923 N. Prarie Ln, Santa Clarita, CA 91387","<span> (28923 N. Prarie Ln, Santa Clarita, CA)</span>","https://www.google.com/maps/search/34.413200,-118.426000",3BR / 2.5Ba,1203ft,,https://images.craigslist.org/00C0C_dXykh61BS0k_0CI0pO_600x450.jpg,7745728744,2024-05-10T15:15:06-0700,True,True,True,True,False,True,False,True,True,False
https://losangeles.craigslist.org/sgv/apa/d/west-covina-tennis-court-laundry/7745704982.html,"Tennis Court, Laundry facility on site, Outdoor hot tub","$1,938","2100 S. Lark Ellen Ave, West Covina, CA 91792","<span> (2100 S. Lark Ellen Ave, West Covina, CA)</span>","https://www.google.com/maps/search/34.022900,-117.897500",1BR / 1Ba,726ft,,https://images.craigslist.org/00k0k_6OGAtmYefC4_0pC0hq_600x450.jpg,7745704982,2024-05-10T14:04:37-0700,True,True,True,False,False,False,True,True,False,False
https://losangeles.craigslist.org/sfv/apa/d/van-nuys-pantry-resort-style-pool-and/7744301552.html,"Pantry, Resort-Style Pool and Spa, Garage","$2,501","14500 Sherman Cir, Los Angeles, CA 91405","<span> (14500 Sherman Cir, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.200233,-118.450340",1BR / 1Ba,784ft,,https://images.craigslist.org/01717_2IfXYAW7hkn_0au06Z_600x450.jpg,7744301552,2024-05-06T12:05:27-0700,True,True,True,True,False,False,True,True,True,False
https://losangeles.craigslist.org/wst/apa/d/santa-monica-studio-1ba-ac-heat-laundry/7747235469.html,"Studio 1ba, AC/Heat, Laundry Facilities","$1,931","2001 Olympic Blvd, Santa Monica, CA 90404","<span> (2001 Olympic Blvd, Santa Monica, CA)</span>","https://www.google.com/maps/search/34.024991,-118.475050",0BR / 1Ba,434ft,,https://images.craigslist.org/00606_ipLxRHrN7o0_0jm0cU_600x450.jpg,7747235469,2024-05-15T11:14:10-0700,False,True,True,False,False,False,True,False,False,False
https://losangeles.craigslist.org/wst/apa/d/santa-monica-studio-ba-central-ac-heat/7742381589.html,"Studio 1/ba, Central AC/Heat, In Santa Monica","$1,931","1537 7th St, Santa Monica, CA 90401","<span> (1537 7th St, Santa Monica, CA)</span>","https://www.google.com/maps/search/34.016706,-118.489635",0BR / 1Ba,236ft,,https://images.craigslist.org/00M0M_3Ago5pzStNp_0jm0cU_600x450.jpg,7742381589,2024-04-30T12:11:41-0700,False,True,True,False,False,False,True,False,False,False
https://losangeles.craigslist.org/sfv/apa/d/santa-clarita-playground-located-in/7749909816.html,"Playground, Located in Valencia, 1 BD","$2,370","25910 Tournament Rd, Valencia, CA 91355","<span> (25910 Tournament Rd, Valencia, CA)</span>","https://www.google.com/maps/search/34.392919,-118.562928",1BR / 1Ba,720ft,,https://images.craigslist.org/00p0p_8NoMhOcti6I_0jm0cU_600x450.jpg,7749909816,2024-05-23T12:03:11-0700,False,True,True,False,False,False,True,False,True,False
https://losangeles.craigslist.org/lac/apa/d/los-angeles-because-location-really-is/7748495667.html,Because location really is everything! Prelease Today! Close to UCLA.,"$2,923","415 Gayley Ave, Los Angeles, CA 90024",<span> (Westwood/UCLA)</span>,"https://www.google.com/maps/search/34.070178,-118.454414",1BR / 1Ba,725ft,,https://images.craigslist.org/00606_6iEPm91El29_0jm0cU_600x450.jpg,7748495667,2024-05-19T09:08:02-0700,False,True,True,False,False,False,True,True,True,False
https://losangeles.craigslist.org/sfv/apa/d/sun-valley-charming-1br-1ba-home-with/7751293279.html,*/*Charming 1BR/1BA Home with Stunning Red Rock Views,"$1,095",,"<span> (SUN VALLEY, CA)</span>",,1BR / 1Ba,,,https://images.craigslist.org/00k0k_6Ghwoyuw8nc_09A07a_600x450.jpg,7751293279,2024-05-28T00:59:12-0700,True,True,True,True,False,False,False,False,True,False
https://losangeles.craigslist.org/sfv/apa/d/valley-village-high-ceilings-dishwasher/7745442982.html,"High Ceilings, Dishwasher, Window Coverings","$1,750","4930 Coldwater Canyon Blvd, Sherman Oaks, CA 91423",<span> (Sherman Oaks)</span>,"https://www.google.com/maps/search/34.160098,-118.413417",0BR / 1Ba,488ft,,https://images.craigslist.org/01717_eLxoNYwMnHs_0ec0aC_600x450.jpg,7745442982,2024-05-09T19:02:42-0700,False,True,True,False,False,False,True,False,True,False
https://losangeles.craigslist.org/lac/apa/d/los-angeles-bd-lobby-in-los-angeles-ca/7746593957.html,"2 BD, Lobby, in Los Angeles CA","$2,936","300 N Beaudry Ave, Los Angeles, CA 90012",<span> (Beaudry &amp; Temple)</span>,"https://www.google.com/maps/search/34.062093,-118.252115",2BR / 2Ba,932ft,,https://images.craigslist.org/00v0v_jTxzBsNOxOa_05a03r_600x450.jpg,7746593957,2024-05-13T13:10:00-0700,True,False,False,True,False,True,True,True,True,False
https://losangeles.craigslist.org/sgv/apa/d/monrovia-bd-controlled-access-bbq/7745610688.html,"1/bd, Controlled Access, BBQ/Picnic Area","$2,500","125 W. Olive, Monrovia, CA 91016","<span> (125 W. Olive, Monrovia, CA)</span>","https://www.google.com/maps/search/34.144000,-118.001400",1BR / 1Ba,535ft,,https://images.craigslist.org/00808_gdeEfD7pCqs_0q70hq_600x450.jpg,7745610688,2024-05-10T10:12:32-0700,True,True,True,False,False,False,True,True,False,False
https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-rooftop-sundeck-parking/7743354650.html,"Rooftop Sundeck, Parking Garage, Hardwood Flooring","$2,662","11201 Otsego St, Los Angeles, CA 91601","<span> (11201 Otsego St, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.163310,-118.375086",1BR / 1Ba,647ft,,https://images.craigslist.org/00B0B_lsiiC3N5ZFl_0au06M_600x450.jpg,7743354650,2024-05-03T11:03:40-0700,False,True,True,True,False,False,True,True,True,False
https://losangeles.craigslist.org/wst/apa/d/los-angeles-spacious-bedroom-bath/7751293316.html,Spacious 3 Bedroom 2 Bath/ Swimming Pool/ Near Brentwood,"$3,495","Brocton Ave., West Los Angeles, CA 90025",<span> (West Los Angeles)</span>,,3BR / 2Ba,,,https://images.craigslist.org/00Q0Q_cnEYpTb2UW1_07A063_600x450.jpg,7751293316,2024-05-28T01:00:00-0700,False,True,False,False,False,True,True,False,True,False
https://losangeles.craigslist.org/wst/apa/d/culver-city-night-patrol-public/7742129390.html,"Night Patrol, Public Transportation, Studio","$2,370","3767 Clarington Ave, Los Angeles, CA 90034","<span> (3767 Clarington Ave, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.023125,-118.401172",0BR / 1Ba,625ft,,https://images.craigslist.org/00q0q_jvMnjBQW6F_0fP0av_600x450.jpg,7742129390,2024-04-29T16:03:55-0700,False,True,True,False,False,False,False,False,False,False
https://losangeles.craigslist.org/wst/apa/d/los-angeles-experience-new-standard-of/7745382587.html,Experience a new standard of co-living with premium amenities,"$2,495","6401 Wilshire Blvd, Los Angeles, CA 90048","<span> (6401 Wilshire Blvd, Los Angeles, CA)</span>","https://www.google.com/maps/search/34.064180,-118.368654",0BR / 1Ba,236ft,,https://images.craigslist.org/00M0M_6KcEIfuwDaW_0wg0i9_600x450.jpg,7745382587,2024-05-09T15:03:25-0700,True,False,False,True,True,True,True,True,True,True
https://losangeles.craigslist.org/ant/apa/d/palmdale-apartment-for-rent-1bedroom/7751291572.html,Apartment for rent .1bedroom/1bathroom,"$1,750","30 st west, Palmdale, CA 93551",<span> (Palmdale)</span>,,1BR / 1Ba,800ft,,https://images.craigslist.org/00o0o_3R0r2pK5W4P_0CI0t2_600x450.jpg,7751291572,2024-05-28T00:22:12-0700,False,True,False,True,False,False,False,False,False,False
https://losangeles.craigslist.org/sgv/apa/d/pasadena-view-image-exterior-storage/7747561229.html,"View Image, Exterior Storage Spaces Available, Quartz Countertops","$3,565","3330 East Foothill Boulevard, Pasadena, CA 91107","<span> (3330 East Foothill Boulevard, Pasadena, CA)</span>","https://www.google.com/maps/search/34.149795,-118.082181",2BR / 2Ba,1094ft,,https://images.craigslist.org/00g0g_c3gUECp26HK_0jm0cU_600x450.jpg,7747561229,2024-05-16T10:27:19-0700,False,False,False,True,False,False,False,False,False,False
https://losangeles.craigslist.org/sfv/apa/d/northridge-gas-bbqs-and-picnic-area/7743045240.html,"Gas BBQs and Picnic Area, Recent Renovations, Studio 1/BA","$1,395","9500 Zelzah Avenue, Los Angeles, CA 91325",<span> (Los Angeles)</span>,"https://www.google.com/maps/search/34.235300,-118.518800",0BR / 1Ba,268ft,,https://images.craigslist.org/00R0R_iNkiXXUKIMC_0c3082_600x450.jpg,7743045240,2024-05-02T12:12:57-0700,True,True,True,False,True,False,False,True,True,False
https://losangeles.craigslist.org/ant/apa/d/canyon-country-12ft-ceilings-microwave/7749381853.html,"9-12ft Ceilings, Microwave 3 Bed 2.5 Bath Townhomes","$3,509","17621 W. Pauline Ct., Canyon Country, CA 91387",<span> (Canyon Country)</span>,"https://www.google.com/maps/search/34.413200,-118.426000",3BR / 2.5Ba,1344ft,,https://images.craigslist.org/01010_aQjGbsqNfOA_0CI0pO_600x450.jpg,7749381853,2024-05-21T22:07:43-0700,False,True,True,True,False,True,True,False,False,False
